DATAFLOW,FREQ: Frequency,GEO: Geographical Region,AGE: Age Group,SEX: Sex,TIME_PERIOD: Time Period,OBS_VALUE,CONF_STATUS: Confidentiality Status,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y0T14: 0 - 14 years,M: Males,2022,33091,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y0T14: 0 - 14 years,M: Males,2023,33304,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,F: Females,2018,13955,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,F: Females,2019,13723,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,F: Females,2020,13281,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,F: Females,2021,12878,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,F: Females,2022,12652,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,F: Females,2023,12685,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,T: Total,2018,26037,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,T: Total,2019,25835,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,T: Total,2020,25626,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,T: Total,2021,25913,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,T: Total,2022,26492,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,T: Total,2023,26860,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,M: Males,2018,12137,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,M: Males,2019,12233,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,M: Males,2020,12425,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,M: Males,2021,12247,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,M: Males,2022,12041,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,M: Males,2023,11836,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,F: Females,2018,13139,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,F: Females,2019,13178,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,F: Females,2020,13247,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,F: Females,2021,13062,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,F: Females,2022,12843,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y70T74: 70 - 74 years,F: Females,2023,12553,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,F: Females,2018,1110,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,F: Females,2019,1237,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,F: Females,2020,1307,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,F: Females,2021,1308,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,F: Females,2022,1343,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,F: Females,2023,1367,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,T: Total,2018,2123,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,T: Total,2019,2341,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,T: Total,2020,2429,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,T: Total,2021,2514,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,T: Total,2022,2557,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y45T49: 45 - 49 years,T: Total,2023,2562,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,M: Males,2018,1217,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,M: Males,2019,1262,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,M: Males,2020,1241,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,M: Males,2021,1276,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,M: Males,2022,1325,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,M: Males,2023,1363,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,F: Females,2018,1115,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,F: Females,2019,1127,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,F: Females,2020,1115,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,F: Females,2021,1133,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,F: Females,2022,1123,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y50T54: 50 - 54 years,F: Females,2023,1152,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,T: Total,2018,7881,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,T: Total,2019,8203,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,T: Total,2020,8300,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,T: Total,2021,8620,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,T: Total,2022,8886,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y_GE65: 65 years and over,T: Total,2023,9171,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2018,23555,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2019,23553,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2020,22367,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2021,22200,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2022,22441,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2023,22632,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE65: 65 years and over,F: Females,2018,49158,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE65: 65 years and over,F: Females,2019,50428,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE65: 65 years and over,F: Females,2020,51399,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE65: 65 years and over,F: Females,2021,52609,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE65: 65 years and over,F: Females,2022,54055,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE65: 65 years and over,F: Females,2023,55356,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2018,463,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2019,502,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2020,534,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2021,576,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2022,596,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2023,600,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2018,10944,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2019,11021,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2020,11079,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2021,10995,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2022,11119,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y5T9: 5 - 9 years,F: Females,2023,11419,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2018,23555,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2019,23553,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2020,22367,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2021,22200,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2022,22441,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y15T19: 15 - 19 years,T: Total,2023,22632,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2018,39828,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2019,43196,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2020,44005,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2021,45014,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2022,48002,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2023,51886,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2018,15416,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2019,15678,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2020,15734,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2021,15732,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2022,15725,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2023,15622,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2018,6649,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2019,6801,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2020,6744,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2021,6545,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2022,6226,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2023,6457,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y15T19: 15 - 19 years,F: Females,2018,11045,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y15T19: 15 - 19 years,F: Females,2019,11027,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y15T19: 15 - 19 years,F: Females,2020,10503,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y15T19: 15 - 19 years,F: Females,2021,10503,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y15T19: 15 - 19 years,F: Females,2022,10690,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y15T19: 15 - 19 years,F: Females,2023,10750,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2018,15416,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2019,15678,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2020,15734,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2021,15732,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2022,15725,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y60T64: 60 - 64 years,M: Males,2023,15622,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y75T79: 75 - 79 years,M: Males,2018,6302,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y75T79: 75 - 79 years,M: Males,2019,7352,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y75T79: 75 - 79 years,M: Males,2020,8208,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y75T79: 75 - 79 years,M: Males,2021,9436,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y75T79: 75 - 79 years,M: Males,2022,10658,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y75T79: 75 - 79 years,M: Males,2023,11578,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,_T: Total,T: Total,2018,457072,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,_T: Total,T: Total,2019,477023,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,_T: Total,T: Total,2020,477718,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,_T: Total,T: Total,2021,480907,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,_T: Total,T: Total,2022,501860,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,_T: Total,T: Total,2023,522517,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y10T14: 10 - 14 years,T: Total,2018,19906,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y10T14: 10 - 14 years,T: Total,2019,20464,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y10T14: 10 - 14 years,T: Total,2020,20542,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y10T14: 10 - 14 years,T: Total,2021,20900,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y10T14: 10 - 14 years,T: Total,2022,21432,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y10T14: 10 - 14 years,T: Total,2023,21530,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y15T64: 15 - 64 years,M: Males,2018,164116,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y15T64: 15 - 64 years,M: Males,2019,175318,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y15T64: 15 - 64 years,M: Males,2020,175090,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y15T64: 15 - 64 years,M: Males,2021,176271,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y15T64: 15 - 64 years,M: Males,2022,188145,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y15T64: 15 - 64 years,M: Males,2023,200221,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,F: Females,2018,17614,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,F: Females,2019,18620,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,F: Females,2020,18852,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,F: Females,2021,19067,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,F: Females,2022,19853,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,F: Females,2023,21230,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,T: Total,2018,5624,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,T: Total,2019,5859,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,T: Total,2020,6127,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,T: Total,2021,6378,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,T: Total,2022,6618,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y85T89: 85 - 89 years,T: Total,2023,6854,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y90T94: 90 - 94 years,M: Males,2018,637,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y90T94: 90 - 94 years,M: Males,2019,638,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y90T94: 90 - 94 years,M: Males,2020,658,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y90T94: 90 - 94 years,M: Males,2021,717,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y90T94: 90 - 94 years,M: Males,2022,745,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y90T94: 90 - 94 years,M: Males,2023,779,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,_T: Total,F: Females,2018,17643,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,_T: Total,F: Females,2019,18305,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,_T: Total,F: Females,2020,18604,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,_T: Total,F: Females,2021,18861,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,_T: Total,F: Females,2022,19124,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,_T: Total,F: Females,2023,19438,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y25T29: 25 - 29 years,T: Total,2018,2585,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y25T29: 25 - 29 years,T: Total,2019,2770,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y25T29: 25 - 29 years,T: Total,2020,2786,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y25T29: 25 - 29 years,T: Total,2021,2815,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y25T29: 25 - 29 years,T: Total,2022,2986,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y25T29: 25 - 29 years,T: Total,2023,3056,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,M: Males,2018,1330,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,M: Males,2019,1508,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,M: Males,2020,1571,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,M: Males,2021,1614,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,M: Males,2022,1715,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y30T34: 30 - 34 years,M: Males,2023,1849,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,F: Females,2018,1169,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,F: Females,2019,1184,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,F: Females,2020,1186,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,F: Females,2021,1259,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,F: Females,2022,1315,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y65T69: 65 - 69 years,F: Females,2023,1372,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,M: Males,2018,11608,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,M: Males,2019,11913,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,M: Males,2020,12004,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,M: Males,2021,12037,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,M: Males,2022,12162,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y5T9: 5 - 9 years,M: Males,2023,12347,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2018,31208,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2019,32284,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2020,30736,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2021,29447,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2022,30742,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2023,31883,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2018,22098,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2019,24317,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2020,23993,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2021,23957,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2022,26800,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,M: Males,2023,29844,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,F: Females,2018,19841,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,F: Females,2019,20456,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,F: Females,2020,19557,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,F: Females,2021,19030,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,F: Females,2022,19862,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y25T29: 25 - 29 years,F: Females,2023,20828,,,
